Administration,Avis,Adresses,Dates,Régions,Latitudes,Longitudes
Commissariat de Police Nationale,"Refuse le dépôt de plainte.
Ne fait pas rentrer les gens dans le commissariat mais reçoit les citoyens à l'entrée principale.
Ne sont pas aimables.
Quand on explique les faits, on a l'impression de déranger.
Ne se déplace pas quand en pleine nuit on se fait agresser.
C'est une honte, ayant habité à Levallois, les commissariats et la police sont bien différents.","Pl. Salvador Allende, 94140 Alfortville",il y a un an, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"Police qui ne souhaite pas se déplacer pour des nuisances sonores/tapages nocturnes à 4h du matin car ils me disent qu'ils ""n'ont pas les codes d'accès"" alors que l'on constate clairement du balcon, les jeunes qui font la fête (alcool, …","Pl. Salvador Allende, 94140 Alfortville",il y a un an, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"Pre plainte en ligne, le mec vous appelle pour vous proposer 1 rdv. Je lui explique que lundi je suis dispo et il me dit on a deja 3 rdv et 4 c est pas possible... il me propose les jours où je travaille et je lui indique que c est …","Pl. Salvador Allende, 94140 Alfortville",il y a un an, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"Essai de trouver tous les pretexte possible et imaginable pour refuser le depot de plainte, agit avec arrogance/assurance malgré n'avoir 0 connaissance du sujet, bref le pauvre je l'ai dérangé pendant 15minutes, c'est vraiment trop dure le travail pas vrai ?","Pl. Salvador Allende, 94140 Alfortville",il y a 8 mois, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,A Alfortville on ne sait pas que la réception des plaintes constitue une obligation légale meme 30minutes avant la pause dejeuner. …,"Pl. Salvador Allende, 94140 Alfortville",il y a un an, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"Merci à vous qui avez été très professionnel  et compréhensifs dans le cadre d'un délit de fuite suite à un accident de voiture.  Beaucoup de gens crachent sur la Police, mais ils ne comprennent pas que sans vous, c'est la simple loi du plus fort.","Pl. Salvador Allende, 94140 Alfortville",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"Cellule pas propre! Odeur indésirable.. Nourriture nan parlons pas meme mon chien ni toucherais pas !
Par contre là brique de jus avec les 2 gâteaux breton Alala une merveille. …","Pl. Salvador Allende, 94140 Alfortville",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,Ne se déplacent pas lorsqu'on les appelle pour tapage nocturne(prétendent vous envoyer un véhicule sans même vous demander l'adresse)...très fort!!! De vrais bons à rien. Mieux vaut ne pas être en danger,"Pl. Salvador Allende, 94140 Alfortville",il y a un an, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"Incroyable accueil envers des personne en danger (nous) se soir je les remercie d'avoir prit en charge mes enfants, se son des personnes très investi dans leur travaille à l'écoute et rassurant, merci .","Pl. Salvador Allende, 94140 Alfortville",il y a 11 mois, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"J'ai  mis une étoile car je ne peux pas mettre zéro !!! Si vous n'avez besoin de rien vous pouvez les appeler...ils viendront pas !!  Je les ai appelé pour un tapage nocturne 2 fois personne n'est venu. Si j'étais une femme battue, j'aurais largement eu le temps de mourir... Bravo !!","Pl. Salvador Allende, 94140 Alfortville",il y a 3 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"Je donne une étoile car je ne peux pas mettre zéro c’est leur vraie évaluation par des citoyens honnêtes comme nous qui payons nos impôts.
Ils ne font pas leur travail correctement du moins l’agent (....) à qui j’ai eu …","Pl. Salvador Allende, 94140 Alfortville",il y a 4 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"Au top, dans Ma ville, prise en charge adéquate et rapide.
Ensuite pour la main courante, top compréhension et rapidité dans l'exécution.
En se déplaçant depuis le 93 …","Pl. Salvador Allende, 94140 Alfortville",il y a 3 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,Qd on a besoin d eux ils ne viennent pas plusieurs appels ils ne se déplacent pas honteux de voir ca ils  ne font pas leur travail ils sont incapable d appeler la fourrière pour enlever deux voitures on me répond de voir ac la police …,"Pl. Salvador Allende, 94140 Alfortville",il y a 4 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"D'habitude, les policiers ne sont très agréables. Mais les patrouilles d'Alfortville sont gentils et très humains.","Pl. Salvador Allende, 94140 Alfortville",il y a un an, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"Bien accueilli pendant ma garde à vue, les menottes pas trop serrées ça fait plaisir wlh
Ensuite la nourriture c plutôt hlou …","Pl. Salvador Allende, 94140 Alfortville",il y a 3 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"Parfois il serait bien d'être informé du cp du moins, du basic afin d'aider et de diriger la population que de se contenter d'une place en tant que fonctionnaire et rien de plus.","Pl. Salvador Allende, 94140 Alfortville",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,Je les ai appelé une fois pour un problème de stationnement. Le Commissariat a répondu tout de suite et les explications étaient claires et précises.,"Pl. Salvador Allende, 94140 Alfortville",il y a 3 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,Accueil telephonique courtois. OPJ professionnel et reactif. En plein confinement bravo a elles et eux!!!,"Pl. Salvador Allende, 94140 Alfortville",il y a 3 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,Accueil nikel commissariat Accueillants ils ont le côté humain vraiment c’est des bonnes personnes,"Pl. Salvador Allende, 94140 Alfortville",il y a 3 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,Les dépôts de plaintes doivent être pris 24h/24 et 7j/7 en France 😉 …,"Pl. Salvador Allende, 94140 Alfortville",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,Incompétent et peu aimable. Aucune équipe ne se déplace malgré vos appels. 🖓 …,"Pl. Salvador Allende, 94140 Alfortville",il y a 3 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,Tres sympatique je rentrer du college au batiment 3 la BST me contrôle je leur montre mon carnet il me laisse repartir,"Pl. Salvador Allende, 94140 Alfortville",il y a 3 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,Tres bonne garde a vu et rajouter plus de blé la prochaine fois merci 😘 …,"Pl. Salvador Allende, 94140 Alfortville",il y a 5 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,"Très sérieux, attention ne font pas dans la dentelle, sévère et professionnels","Pl. Salvador Allende, 94140 Alfortville",il y a 7 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,Nul !,"Pl. Salvador Allende, 94140 Alfortville",il y a un an, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,Sympathique,"Pl. Salvador Allende, 94140 Alfortville",il y a un an, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police Nationale,Hjn,"Pl. Salvador Allende, 94140 Alfortville",il y a 4 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"Accueil téléphonique odieux de la part d’un gardien de la paix femme au nom de william il me semble, qui a décroché un appel aujourd’hui à 18h20 pour une garde à vue. C’est la première fois que je parle a un policier dans ce genre de situation, au lieu de nous expliquer calmement la situation, elle ne peut rien dire et elle ne veut rien entendre elle a egalement très peu de patience ce qui stresse énormément.

Elle nous a clairement dit de nous « demerder » à 18h18 pour trouver un avocat, que « ce n’était pas compliqué ce qu’elle disait qu’elle parle français et qu’on à cas comprendre »  quelle horreur, je suis choquée de son comportement irrespectueux. Comment pouvez vous vous prétendre être gardien de la paix avec votre manière de vous exprimer ?
c’est honteux…","96 Rue Martre, 92110 Clichy",il y a un an, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"J'ai eu un souci de plaque dégoût qui a cédé sous ma roue de voiture. Dossier laborieux débloqué avec la mairie grâce à l'intervention efficace de ce commissariat. Accompagnement et soutien.
Merci beaucoup","96 Rue Martre, 92110 Clichy",il y a un an, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"Première fois de ma vie que je mets les pieds dans un commissariat.
Un accueil déplorable et froid, l'impression de déranger...
Un clin d'oeil à l'agent d'accueil qui n'a pas hésité à me dire ""J'ai une …","96 Rue Martre, 92110 Clichy",il y a un an, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"On a appelé à 01h du matin pour signaler la conduite dangereuse d'un homme très alcoolisé qui essayait de se garer pendant 45 min, mais qui perdait le contrôle de son véhicule et fonçait à grande vitesse sur les piétons. Il aurait pu avoir des blessés grave mais les passants ont réussi à fuir. Il ne sont jamais venus.","96 Rue Martre, 92110 Clichy",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"Je n’ai jamais vu un commissariat aussi, 8h pour déposer une simple plainte !!!! Je ne suis pas certains que ça soit une question de moyen, car les commissariats de villes à côté, c’est pas du tout pareil ! Une bonne","96 Rue Martre, 92110 Clichy",il y a un an, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"J'ai été victime d'un accident en moto avec un délit  de fuite,  sans réponse de leur part après 13 jours d'attente je les appelle et on me dis que l'affaire est classé car on me voit pas dans les caméras !!! Je demande l'heure à laquelle …","96 Rue Martre, 92110 Clichy",il y a 4 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"Victime de plusieurs vols de voiture sur Clichy et agressions sur l'espace public, j'ai donc un bonne expérience avec 3 plaintes dans ce commissariat, vous êtes reçu comme un chien et pas pris au sérieux, temps détente interminable, il sont …","96 Rue Martre, 92110 Clichy",il y a 3 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"ca leur arrive de répondre au tél ? Parce que ca fait 2 jours que j'entends ""nous allons prendre votre appel""...ha ca travaille dur","96 Rue Martre, 92110 Clichy",il y a 10 mois, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"Par 2 fois on a refusé de prendre ma déclaration de perte de tous mes papiers ! La mairie de Clichy m'a précisé que le commissariat était dans l'obligation d'enregistrer ma déclaration de perte et que j'étais en état de porter plainte ! Ce refus est scandaleux et fait de moi un ""sans papiers""","96 Rue Martre, 92110 Clichy",il y a 5 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"Je recommande chaudement, lit agréable, nourriture de qualité. La vie se fait en communauté, ce qui présente des avantages comme des inconvénients. GAV de 48h excellente, à refaire avec toute la famille !","96 Rue Martre, 92110 Clichy",il y a 3 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"Vous avez un problème ? Ne compter pas sur la Police de Clichy.

J'ai du avoir affaire a eux a plusieurs reprise par téléphone et les réponses …","96 Rue Martre, 92110 Clichy",il y a 6 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"1er : l'ensemble des personnes qui recomendent 5 étoiles ont tous des prénoms  et noms Français tandis que le reste...  Bha c'est pas trop ça.
2eme:  j'ai été victime la part d'un agent car il m'incourage à ne pas porter …","96 Rue Martre, 92110 Clichy",il y a 3 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,Efficace mais surchargé comme beaucoup. Dommage qu'il ne soit pas bilingue.,"96 Rue Martre, 92110 Clichy",il y a 10 mois, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,Après plusieurs appelle téléphoniques durant l’année 2019 à 2020 la police ne fait rien pour protéger ces citoyens pour tapage nocturne causé par la CRÊPERIE  rue 9 Victor Meric à Clichy la situation est toujours là même depuis plusieurs années.,"96 Rue Martre, 92110 Clichy",il y a 2 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"Intervention rapide lorsque j'appelle pour signaler un délit. 5 à 10 minutes. Il me semble que les effectifs ont été doublé en 2017, d'où l'efficacité.","96 Rue Martre, 92110 Clichy",il y a 5 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,Il ya maintenant 2semaines des jeunes s'amusait a ouvrir les vanne d'eau j'ai passé un coup de file oui oui on arrive 35min plus tard la municipale arrives et repart 5min après c'est totalement abérant ce qui se paqse au commissariat de Clichy la garennes. Service non comptent,"96 Rue Martre, 92110 Clichy",il y a 5 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"Actif, reactif, securisant, à l'écoute et rapide","96 Rue Martre, 92110 Clichy",il y a 6 mois, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,Les garde à vue son propre par contre les menottes un peu trop serrées la nourriture est pas mal il y a le chauffage et juste un peu trop de lumière à mon goût on y dort bien franchement je vous le recommande,"96 Rue Martre, 92110 Clichy",il y a 5 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"29 rue Mozart : demande d'intervention au commissariat de Clichy suite à un tapage nocturne (instrument de musique, cris, enfants qui courent dans l'appartement,...) de 1h00 du matin à maintenant (2h00). …","96 Rue Martre, 92110 Clichy",il y a 6 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"Locaux peu avenants, comportement méprisant et condescendant à l'égard de leurs usagers de la part des agents. …","96 Rue Martre, 92110 Clichy",il y a 5 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,Ces Hommes qui ont sois disant prêter serment envers autrui ne sont que des charlatans. Sans respect ni écoute. Leur uniformes leur monte à la tête.,"96 Rue Martre, 92110 Clichy",il y a 5 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"Les espaces auraient vraiment besoin d'être restaurés
L'accueil n'y est pas toujours très agréable même si ça n'est pas leur mission première","96 Rue Martre, 92110 Clichy",il y a 5 ans, Hauts-de-France,50.1024606,2.7247515
Commissariat de Police,"Excellent je le recommande vivement
Le commissariat de Clichy est mille fois plus à l’écoute que celui de Levallois","96 Rue Martre, 92110 Clichy",il y a un an, Hauts-de-France,50.1024606,2.7247515
